E,F [phot/cm^2/s/keV]
15.0,0.006361760830985452
16.363636363636363,0.005401754512445604
17.727272727272727,0.004647100701495395
19.09090909090909,0.004042731318331626
20.454545454545453,0.003550945599377174
21.818181818181817,0.0031452126851395216
23.18181818181818,0.002806413195978295
24.545454545454547,0.002520480120206172
25.909090909090907,0.002276873047577084
27.272727272727273,0.0020675651064240978
28.636363636363633,0.0018863544975457386
30.0,0.0017283868205211592
31.363636363636363,0.0015898174306761277
32.72727272727273,0.001467568736870522
34.09090909090909,0.0013591530676129334
35.45454545454545,0.0012625415854960868
36.81818181818181,0.0011760660396020718
38.18181818181818,0.0010983442658642273
39.54545454545455,0.0010282230844783553
40.90909090909091,0.0009647340944441662
42.272727272727266,0.000907059135195826
43.63636363636363,0.0008545030687500781
45.0,0.0008064721584649768
46.36363636363636,0.000762456764680697
47.72727272727273,0.0007220173979557545
49.090909090909086,0.0006847734042329794
50.45454545454545,0.0006503937282812384
51.81818181818181,0.0006185893295869925
53.18181818181818,0.0005891069206948736
54.54545454545454,0.0005617237704233669
55.90909090909091,0.0005362433695499277
57.272727272727266,0.000512491798891445
58.63636363636363,0.0004903146724142531
60.0,0.0004695745534477282
61.36363636363636,0.00045014876198636044
62.72727272727273,0.00043192750674183813
64.0909090909091,0.0004148122880197378
65.45454545454545,0.0003987145273776319
66.81818181818181,0.00038355438792951277
68.18181818181819,0.0003692597555210528
69.54545454545453,0.000355765356138769
70.9090909090909,0.0003430119890868803
72.27272727272727,0.00033094585886553823
73.63636363636363,0.0003195179914671308
75.0,0.0003086837230945902
76.36363636363636,0.00029840225119256135
77.72727272727272,0.0002886362392447539
79.09090909090908,0.00027935146808917636
80.45454545454545,0.00027051652758556356
81.81818181818181,0.00026210254337499556
83.18181818181817,0.0002540829342317798
84.54545454545455,0.00024643319614751024
85.9090909090909,0.00023913070982742004
87.27272727272727,0.00023215456873655274
88.63636363636363,0.00022548542522163247
90.0,0.0002191053525651325
91.36363636363636,0.00021299772111023504
92.72727272727272,0.0002071470868368351
94.09090909090908,0.00020153909097585698
95.45454545454545,0.0001961603694272173
96.81818181818181,0.00019099847090021604
98.18181818181817,0.0001860417828276569
99.54545454545453,0.0001812794642196946
100.9090909090909,0.00017670138472288048
102.27272727272727,0.000172298069236329
103.63636363636363,0.0001680606475122017
105.0,0.00016398080823338296
106.36363636363636,0.0001600507571186232
107.72727272727272,0.00015626317865569038
109.09090909090908,0.00015261120110716416
110.45454545454545,0.00014908836447224944
111.81818181818181,0.00014568859112208774
113.18181818181817,0.00014240615885610807
114.54545454545453,0.00013923567615350667
115.9090909090909,0.00013617205941742025
117.27272727272727,0.00013321051203015315
118.63636363636363,0.00013034650505626215
119.99999999999999,0.00012757575944668804
121.36363636363636,0.00012489422961169745
122.72727272727272,0.00012229808824338066
124.09090909090908,0.00011978371228003156
125.45454545454545,0.00011734766991507862
126.81818181818181,0.00011498670856248443
128.1818181818182,0.00011269774369881234
129.54545454545453,0.00011047784850958469
130.9090909090909,0.00010832424427421827
132.27272727272725,0.00010623429142981397
133.63636363636363,0.00010420548125946136
135.0,0.00010223542815557412
136.36363636363637,0.0001003218624131443
137.72727272727272,9.846262351175402e-05
139.09090909090907,9.66556538487498e-05
140.45454545454544,9.489899288921296e-05
141.8181818181818,9.319077170128016e-05
143.18181818181816,9.152920784801745e-05
144.54545454545453,8.991260060945223e-05
145.9090909090909,8.833932651055065e-05
147.27272727272725,8.680783513290865e-05
148.63636363636363,8.53166451897302e-05
150.0,8.386434084530781e-05
